,edit_count,sentiment,neg_sentiment
2012-08-11,1.2666666666666666,-0.22270351813899147,0.3555555555555555
2012-08-12,1.2,-0.1900282399521934,0.3222222222222222
2012-08-13,1.2666666666666666,-0.22326267825232612,0.3555555555555555
2012-08-14,1.3,-0.2023664838737912,0.3555555555555555
2012-08-15,6.333333333333333,-0.1882445468167594,0.3465141612200435
2012-08-16,6.666666666666667,-0.1920058005710573,0.3631808278867102
2012-08-17,6.733333333333333,-0.15582059254184008,0.3431808278867102
2012-08-18,6.966666666666667,-0.22025215928688285,0.37651416122004355
2012-08-19,7.066666666666666,-0.20738929813041923,0.3681808278867102
2012-08-20,7.1,-0.1932361609896154,0.3598474945533769
2012-08-21,7.1,-0.19312617849907585,0.3598474945533769
2012-08-22,7.533333333333333,-0.2056395039579937,0.3829244176303
2012-08-23,7.6,-0.23866792476392482,0.4162577509636333
2012-08-24,7.666666666666667,-0.26849670664684666,0.44959108429696665
2012-08-25,7.666666666666667,-0.26849670664684666,0.44959108429696665
2012-08-26,7.666666666666667,-0.26849670664684666,0.44959108429696665
2012-08-27,7.733333333333333,-0.29415461675541293,0.4829244176303
2012-08-28,7.8,-0.3273573364438285,0.5162577509636334
2012-08-29,7.833333333333333,-0.2941505417845318,0.5162577509636334
2012-08-30,7.666666666666667,-0.2610519990942547,0.4829244176303
2012-08-31,7.7,-0.2393451898251973,0.47181330651918885
2012-09-01,7.6,-0.26565053419487367,0.47181330651918885
2012-09-02,7.566666666666666,-0.26728232658124657,0.47181330651918885
2012-09-03,7.7,-0.28249015019552604,0.49681330651918887
2012-09-04,7.7,-0.28249015019552604,0.49681330651918887
2012-09-05,8.166666666666666,-0.30735804020132335,0.5092316071727836
2012-09-06,8.1,-0.2879778844988914,0.4981204960616725
2012-09-07,8.366666666666667,-0.2984722491976193,0.5047871627283392
2012-09-08,8.633333333333333,-0.30603695803647946,0.5256204960616725
2012-09-09,8.6,-0.270193596619027,0.5089538293950059
2012-09-10,9.3,-0.2950533529449455,0.5375252579664345
2012-09-11,9.466666666666667,-0.32828364017893397,0.5708585912997678
2012-09-12,9.566666666666666,-0.32829863770097023,0.5708585912997678
2012-09-13,9.566666666666666,-0.3824956848550789,0.6041919246331011
2012-09-14,4.5,-0.42861677580430985,0.6298999856352798
2012-09-15,4.166666666666667,-0.424855522050012,0.6132333189686131
2012-09-16,4.0,-0.4301898182765134,0.5998999856352797
2012-09-17,3.7333333333333334,-0.39736773707821854,0.5665666523019464
2012-09-18,3.7,-0.3899064839385107,0.5637888745241686
2012-09-19,3.566666666666667,-0.3707768609625255,0.5387888745241686
2012-09-20,3.533333333333333,-0.33761808380505987,0.5054555411908354
2012-09-21,3.3,-0.3484001810723493,0.5101563958916899
2012-09-22,3.2666666666666666,-0.34867244217534366,0.5101563958916899
2012-09-23,3.3666666666666667,-0.32834980441867806,0.4968230625583566
2012-09-24,3.3666666666666667,-0.32834980441867806,0.4968230625583567
2012-09-25,3.3666666666666667,-0.32834980441867806,0.4968230625583567
2012-09-26,3.3,-0.3026918943101118,0.46348972922502335
2012-09-27,3.3,-0.3022724375500232,0.46348972922502335
2012-09-28,3.2666666666666666,-0.33547923220931986,0.46348972922502335
2012-09-29,9.266666666666667,-0.3320754579081088,0.47682306255835666
2012-09-30,9.866666666666667,-0.3237141511688769,0.47206115779645186
2012-10-01,10.133333333333333,-0.35493010971448224,0.5053944911297852
2012-10-02,10.2,-0.3161205161959072,0.483172268907563
2012-10-03,12.333333333333334,-0.3158696365938022,0.48219187675070024
2012-10-04,12.8,-0.3359248863529313,0.5083823529411765
2012-10-05,15.433333333333334,-0.33370608116516604,0.507422385620915
2012-10-06,16.066666666666666,-0.32387546570083803,0.502349921852799
2012-10-07,16.066666666666666,-0.3188681206204624,0.4990165885194658
2012-10-08,15.9,-0.34449831597653996,0.5115165885194658
2012-10-09,15.9,-0.40948922984449043,0.5448499218527991
2012-10-10,15.366666666666667,-0.3931644533388233,0.5362784932813706
2012-10-11,18.066666666666666,-0.3689716991376366,0.5231001987077272
2012-10-12,18.366666666666667,-0.35049981086226306,0.5135763891839177
2012-10-13,18.433333333333334,-0.3455336505383783,0.5135763891839177
2012-10-14,18.5,-0.34543493729934427,0.5135763891839177
2012-10-15,18.533333333333335,-0.378604707540128,0.5469097225172509
2012-10-16,18.633333333333333,-0.3915189379662805,0.5691319447394732
2012-10-17,18.633333333333333,-0.3915189379662805,0.5691319447394732
2012-10-18,19.866666666666667,-0.3802930878146357,0.5627430558505843
2012-10-19,20.3,-0.38719854603264786,0.5832558763634047
2012-10-20,20.7,-0.37938143544780606,0.5943669874745158
2012-10-21,20.833333333333332,-0.34516341408147466,0.5765892096967381
2012-10-22,20.933333333333334,-0.3451181279624905,0.5765892096967381
2012-10-23,20.866666666666667,-0.3493036919506462,0.5788114319189603
2012-10-24,20.933333333333334,-0.3813985242120496,0.6121447652522937
2012-10-25,21.333333333333332,-0.37917488386287346,0.6260336541411825
2012-10-26,22.466666666666665,-0.38020098167945293,0.6427003208078492
2012-10-27,23.166666666666668,-0.35660659383200866,0.6311061179092985
2012-10-28,23.733333333333334,-0.36506609290129727,0.6526747453602789
2012-10-29,17.766666666666666,-0.34353248982913087,0.6393414120269456
2012-10-30,17.066666666666666,-0.34036870073469033,0.6218810945666281
2012-10-31,16.8,-0.309152742189085,0.5885477612332948
2012-11-01,16.7,-0.3146755198259309,0.5774366501221837
2012-11-02,14.433333333333334,-0.29971857581375644,0.5534170422790464
2012-11-03,13.966666666666667,-0.27966332605462735,0.5272265660885702
2012-11-04,10.766666666666667,-0.26801126309714185,0.5046571216441257
2012-11-05,10.0,-0.2755386453154613,0.493062918745575
2012-11-06,9.666666666666666,-0.2659598403456737,0.47306291874557505
2012-11-07,9.566666666666666,-0.2327649361507359,0.43972958541224166
2012-11-08,9.566666666666666,-0.16707315908037254,0.4063962520789083
2012-11-09,9.433333333333334,-0.1917754219587905,0.41972958541224165
2012-11-10,6.566666666666666,-0.18273788892598877,0.39957454665255177
2012-11-11,6.1,-0.16796034137919336,0.37576502284302793
2012-11-12,6.0,-0.13962564892750434,0.34243168950969455
2012-11-13,5.933333333333334,-0.13975938585580838,0.34243168950969455
2012-11-14,5.9,-0.10658961561502471,0.3090983561763612
2012-11-15,5.833333333333333,-0.1268046222843871,0.32020946728747235
2012-11-16,5.866666666666666,-0.15225669768632902,0.35354280062080573
2012-11-17,4.566666666666666,-0.1846400483169303,0.3710428006208057
2012-11-18,4.2,-0.21104683332210847,0.3838633134413186
2012-11-19,3.8333333333333335,-0.250108585449385,0.4060855356635408
2012-11-20,3.5,-0.26103118408950904,0.3960855356635407
2012-11-21,3.3666666666666667,-0.22777578829956788,0.3627522023302074
2012-11-22,3.3,-0.2473515464123693,0.3738633134413185
2012-11-23,3.2666666666666666,-0.24847999545500746,0.3738633134413185
2012-11-24,2.8666666666666667,-0.2507036358041837,0.3599744245524297
2012-11-25,1.8666666666666667,-0.2829038293262069,0.37664109121909634
2012-11-26,1.1666666666666667,-0.3048537369452271,0.38823529411764707
2012-11-27,0.6666666666666666,-0.3294110546509425,0.4
2012-11-28,0.6333333333333333,-0.35434843202432,0.4
2012-11-29,0.6333333333333333,-0.35434843202432,0.4
2012-11-30,0.6333333333333333,-0.35434843202432,0.4
2012-12-01,0.6333333333333333,-0.35434843202432,0.4
2012-12-02,0.6333333333333333,-0.35434843202432,0.4
2012-12-03,0.6333333333333333,-0.35434843202432,0.4
2012-12-04,0.6666666666666666,-0.387350540359815,0.43333333333333335
2012-12-05,0.7666666666666667,-0.4201750573184755,0.4666666666666667
2012-12-06,0.7666666666666667,-0.4201750573184755,0.4666666666666667
2012-12-07,0.7666666666666667,-0.4201750573184755,0.4666666666666667
2012-12-08,0.7333333333333333,-0.45258014963732823,0.4666666666666667
2012-12-09,0.7,-0.4193429069386588,0.43333333333333335
2012-12-10,0.7,-0.4193429069386588,0.43333333333333335
2012-12-11,0.7,-0.4193429069386588,0.43333333333333335
2012-12-12,0.7,-0.4193429069386588,0.43333333333333335
2012-12-13,0.6666666666666666,-0.38614766763316255,0.4
2012-12-14,0.6666666666666666,-0.38614766763316255,0.4
2012-12-15,0.6333333333333333,-0.35301843053764764,0.36666666666666664
2012-12-16,0.6,-0.3275663551357057,0.3333333333333333
2012-12-17,0.5666666666666667,-0.2942561484045452,0.3
2012-12-18,0.5666666666666667,-0.26739322410689453,0.2833333333333333
2012-12-19,0.5333333333333333,-0.2361485825644599,0.25
2012-12-20,0.6666666666666666,-0.2565767225291994,0.275
2012-12-21,0.7666666666666667,-0.28985152741273246,0.30833333333333335
2012-12-22,0.7333333333333333,-0.2565840611855189,0.275
2012-12-23,0.7333333333333333,-0.256517951687177,0.275
2012-12-24,0.7333333333333333,-0.256517951687177,0.275
2012-12-25,0.6,-0.2232916603485743,0.24166666666666667
2012-12-26,0.6333333333333333,-0.20327626334296334,0.23055555555555557
2012-12-27,0.6,-0.1372293319967058,0.19722222222222222
2012-12-28,0.6,-0.1372293319967058,0.19722222222222222
2012-12-29,0.6,-0.1372293319967058,0.19722222222222222
2012-12-30,0.6,-0.1372293319967058,0.19722222222222222
2012-12-31,0.6333333333333333,-0.16725826925701567,0.23055555555555554
2013-01-01,0.6666666666666666,-0.20014288292990792,0.2638888888888889
2013-01-02,0.9333333333333333,-0.20937277716067104,0.2847222222222222
2013-01-03,1.7666666666666666,-0.17641155203310854,0.26805555555555555
2013-01-04,2.2,-0.13849694071671903,0.24930555555555553
2013-01-05,2.2,-0.13849694071671903,0.24930555555555553
2013-01-06,2.2666666666666666,-0.17163035808465418,0.2826388888888889
2013-01-07,2.566666666666667,-0.18352669438405594,0.3048611111111111
2013-01-08,2.6,-0.1510273651349918,0.3048611111111111
2013-01-09,2.6333333333333333,-0.18432904244148493,0.3381944444444444
2013-01-10,3.066666666666667,-0.19712138503704993,0.3612713675213675
2013-01-11,3.6,-0.1925766140710764,0.3737713675213675
2013-01-12,3.6,-0.1925766140710764,0.3737713675213675
2013-01-13,3.6333333333333333,-0.1600755244981699,0.3737713675213675
2013-01-14,3.6666666666666665,-0.12805610204651485,0.3737713675213675
2013-01-15,3.6666666666666665,-0.12805610204651485,0.3737713675213675
2013-01-16,3.6666666666666665,-0.12805610204651485,0.3737713675213675
2013-01-17,3.6,-0.1216067831209752,0.35710470085470086
2013-01-18,3.6333333333333333,-0.154889438598499,0.3904380341880342
2013-01-19,3.5,-0.1344612986337595,0.36543803418803417
2013-01-20,3.466666666666667,-0.13188310336650608,0.36543803418803417
2013-01-21,3.533333333333333,-0.1321033266343792,0.38210470085470083
2013-01-22,3.5,-0.09894615482867954,0.3487713675213675
2013-01-23,4.933333333333334,-0.1045210467470689,0.36892640628105744
2013-01-24,5.166666666666667,-0.13056050719038395,0.40225973961439077
2013-01-25,6.466666666666667,-0.12547380981252812,0.3990851364397876
2013-01-26,6.633333333333334,-0.1692479977085149,0.4213073586620098
2013-01-27,7.466666666666667,-0.1663108140104965,0.4359740253286765
2013-01-28,8.966666666666667,-0.18013810149901002,0.4596777290323802
2013-01-29,9.333333333333334,-0.17670875891844592,0.4748292441838953
2013-01-30,9.4,-0.1784762823396275,0.4748292441838953
2013-01-31,9.466666666666667,-0.17478496801323523,0.4748292441838953
2013-02-01,9.2,-0.1655550737824721,0.453995910850562
2013-02-02,8.333333333333334,-0.16551419057453962,0.43732924418389535
2013-02-03,7.833333333333333,-0.13728958202407054,0.422745910850562
2013-02-04,7.9,-0.13748080961908193,0.4394125775172287
2013-02-05,7.833333333333333,-0.10434739225114674,0.40607924418389535
2013-02-06,8.066666666666666,-0.09540447690370747,0.40260702196167314
2013-02-07,8.033333333333333,-0.1279038061527716,0.40260702196167314
2013-02-08,9.733333333333333,-0.10086120384448606,0.38850445785910903
2013-02-09,10.766666666666667,-0.10813765907930041,0.3927002620549132
2013-02-10,10.233333333333333,-0.11268243004527395,0.3802002620549132
2013-02-11,10.733333333333333,-0.11326626085221807,0.397978039832691
2013-02-12,10.833333333333334,-0.17614663435002206,0.4313113731660243
2013-02-13,11.333333333333334,-0.2120012400595351,0.4500613731660243
2013-02-14,11.366666666666667,-0.18082866649309834,0.4500613731660243
2013-02-15,11.633333333333333,-0.17537817687273063,0.4625613731660243
2013-02-16,12.333333333333334,-0.1616510434472754,0.47208518268983385
2013-02-17,12.533333333333333,-0.1265950376741852,0.45303756364221476
2013-02-18,12.733333333333333,-0.15008664081024783,0.48081534141999255
2013-02-19,13.233333333333333,-0.13689711692401602,0.4729722041650906
2013-02-20,13.2,-0.1698762476689501,0.4896388708317573
2013-02-21,13.366666666666667,-0.20310204111008678,0.5229722041650906
2013-02-22,12.266666666666667,-0.19390367018302276,0.516150498738734
2013-02-23,12.066666666666666,-0.201058767565432,0.516150498738734
2013-02-24,10.8,-0.1909593938785507,0.5137695463577817
2013-02-25,10.766666666666667,-0.1977699498002113,0.5182139908022261
2013-02-26,9.966666666666667,-0.2339095352952064,0.5368806574688928
2013-02-27,8.533333333333333,-0.24223219211211278,0.5465102870985225
2013-02-28,8.533333333333333,-0.25005864682379564,0.5495405901288255
2013-03-01,8.466666666666667,-0.24973113188395768,0.5495405901288255
2013-03-02,8.4,-0.25381945685462687,0.5495405901288255
2013-03-03,9.066666666666666,-0.26569284395293924,0.5728739234621588
2013-03-04,9.266666666666667,-0.28787878416561286,0.6006517012399365
2013-03-05,9.466666666666667,-0.335005426744737,0.6244612250494603
2013-03-06,9.4,-0.3348141991497256,0.6077945583827937
2013-03-07,11.5,-0.33321110236309537,0.6231384737267089
2013-03-08,12.066666666666666,-0.33845188323456976,0.6256005949388302
2013-03-09,12.633333333333333,-0.3308301630935142,0.6373653008211833
2013-03-10,11.1,-0.3247126550871126,0.6348011982570807
2013-03-11,9.833333333333334,-0.3061125650433993,0.6241951376510201
2013-03-12,11.366666666666667,-0.32154624069881954,0.6488328188104404
2013-03-13,11.033333333333333,-0.3536963195782819,0.6643883743659958
2013-03-14,11.066666666666666,-0.3306737393321513,0.6510550410326625
2013-03-15,10.6,-0.35457554672478825,0.6656383743659958
2013-03-16,10.566666666666666,-0.385748120291225,0.6656383743659958
2013-03-17,10.333333333333334,-0.35824851854959316,0.6531383743659959
2013-03-18,9.966666666666667,-0.38448406238910837,0.6669478981755197
2013-03-19,11.033333333333333,-0.3897753380673541,0.6714656026932242
2013-03-20,11.166666666666666,-0.35903069406126076,0.6570211582487797
2013-03-21,10.933333333333334,-0.3477599560860093,0.6515309621703483
2013-03-22,11.766666666666667,-0.31721583310887475,0.6361463467857329
2013-03-23,12.266666666666667,-0.2756174423707055,0.6144796801190663
2013-03-24,12.2,-0.3025928084962096,0.6303130134523997
2013-03-25,12.5,-0.27703291445101563,0.6169796801190663
2013-03-26,13.6,-0.30331801666269287,0.6282409413803276
2013-03-27,13.866666666666667,-0.29878993637656914,0.624651197790584
2013-03-28,14.3,-0.2746420804248965,0.612746435885822
2013-03-29,14.466666666666667,-0.24846602259799155,0.593698816838203
2013-03-30,14.2,-0.27677424264011424,0.6088503319897182
2013-03-31,14.566666666666666,-0.2547442445694504,0.5949614431008292
2013-04-01,16.6,-0.2213393997624101,0.5772195076169583
2013-04-02,16.033333333333335,-0.1976033306924418,0.564997285394736
2013-04-03,16.166666666666668,-0.19430786372634257,0.5638861742836251
2013-04-04,16.066666666666666,-0.18372264186525258,0.5567433171407679
2013-04-05,16.366666666666667,-0.21470742459634412,0.5900766504741012
2013-04-06,14.366666666666667,-0.21079439827358068,0.5858438462412969
2013-04-07,14.666666666666666,-0.20940443217910404,0.5844729948704456
2013-04-08,14.433333333333334,-0.21062143396084815,0.586041622321426
2013-04-09,16.866666666666667,-0.21583117665480955,0.5887842383551812
2013-04-10,17.666666666666668,-0.22938078524302827,0.5965620161329589
2013-04-11,17.433333333333334,-0.2203509587023276,0.5907277537769574
2013-04-12,18.066666666666666,-0.20614508073928797,0.5837833093325132
2013-04-13,19.0,-0.2029687810926407,0.5819651275143313
2013-04-14,19.3,-0.18232496009520024,0.5698439153931191
2013-04-15,19.7,-0.1897244820288618,0.5892883598375637
2013-04-16,19.833333333333332,-0.2557721922091444,0.622621693170897
2013-04-17,20.233333333333334,-0.25507389442676665,0.6220156325648364
2013-04-18,19.5,-0.25330872613523553,0.620859272584947
2013-04-19,19.3,-0.2786841420167104,0.6325259392516137
2013-04-20,19.066666666666666,-0.27738090910846147,0.6347481614738357
2013-04-21,18.233333333333334,-0.24147273153704252,0.6167994435251178
2013-04-22,17.6,-0.28316174636922126,0.6384661101917845
2013-04-23,17.366666666666667,-0.2887119528218294,0.6426327768584511
2013-04-24,17.266666666666666,-0.2775289107213317,0.6369184911441654
2013-04-25,16.566666666666666,-0.2544855954912768,0.623573896549571
2013-04-26,16.233333333333334,-0.2747715142650257,0.6338303068059812
2013-04-27,15.833333333333334,-0.2698340171998449,0.6290684020440764
2013-04-28,15.633333333333333,-0.24082223377029038,0.6147826877583621
2013-04-29,15.933333333333334,-0.2236675047351248,0.6064493544250288
2013-04-30,15.733333333333333,-0.2265884291933636,0.6092271322028064
2013-05-01,13.733333333333333,-0.25992571908942624,0.6269690676866774
2013-05-02,13.633333333333333,-0.27178840106108215,0.6158579565755663
2013-05-03,13.333333333333334,-0.2861761427459958,0.622524623242233
2013-05-04,13.266666666666667,-0.31408455983180233,0.6391912899088996
2013-05-05,13.2,-0.31619187482589783,0.6391912899088996
2013-05-06,13.2,-0.31348037343946733,0.6391912899088997
2013-05-07,11.8,-0.30667613771050717,0.61935002006763
2013-05-08,11.466666666666667,-0.31308085606981856,0.6060166867342965
2013-05-09,8.9,-0.3407409798662212,0.619940737367208
2013-05-10,8.233333333333333,-0.33190380880173836,0.6154962929227635
2013-05-11,7.0,-0.3288224060333017,0.6133595407860113
2013-05-12,6.333333333333333,-0.32877540686026985,0.6119706518971224
2013-05-13,5.233333333333333,-0.32459500282815024,0.5937888337153043
2013-05-14,4.866666666666666,-0.3175018331750958,0.5725767125031831
2013-05-15,4.533333333333333,-0.3092899615246119,0.5697989347254052
2013-05-16,4.433333333333334,-0.24411189105888828,0.5364656013920719
2013-05-17,4.166666666666667,-0.24706380378917542,0.537547852474323
2013-05-18,3.7666666666666666,-0.25205093568397896,0.5399007936507937
2013-05-19,3.6333333333333333,-0.2339285606725348,0.5149007936507937
2013-05-20,3.6,-0.19567387050224674,0.4926785714285714
2013-05-21,3.6333333333333333,-0.26157066470219026,0.5260119047619047
2013-05-22,3.6333333333333333,-0.26149199054472977,0.5260119047619047
2013-05-23,3.8,-0.23064402917193041,0.509345238095238
2013-05-24,3.7333333333333334,-0.2542080219220074,0.5217261904761905
2013-05-25,3.3666666666666667,-0.28747138474195727,0.5404761904761906
2013-05-26,4.8,-0.26676957264223783,0.5303312629399586
2013-05-27,5.766666666666667,-0.2858440237003795,0.5426968543378081
2013-05-28,5.733333333333333,-0.3188819206514191,0.5426968543378081
2013-05-29,5.433333333333334,-0.2934933179045615,0.5288079654489192
2013-05-30,5.233333333333333,-0.2811334457753331,0.5065857432266969
2013-05-31,5.166666666666667,-0.2479193763691417,0.4732524098933636
2013-06-01,5.533333333333333,-0.2734331349923805,0.5035554401963939
2013-06-02,5.766666666666667,-0.22487108462995245,0.4785554401963939
2013-06-03,5.8,-0.2261757763287685,0.4785554401963939
2013-06-04,5.933333333333334,-0.2212634540077891,0.4755251371660909
2013-06-05,6.166666666666667,-0.24306072637208762,0.48774735938831315
2013-06-06,6.4,-0.2749422685211318,0.5210806927216465
2013-06-07,6.433333333333334,-0.30815959929480324,0.5544140260549798
2013-06-08,6.366666666666666,-0.2751481658126332,0.5210806927216465
2013-06-09,6.033333333333333,-0.2689670205022313,0.5010806927216465
2013-06-10,6.033333333333333,-0.29866044520392193,0.5177473593883131
2013-06-11,5.966666666666667,-0.30769355047796343,0.5260806927216464
2013-06-12,6.133333333333334,-0.3158612325693585,0.5460806927216465
2013-06-13,6.2,-0.31661490648045315,0.5627473593883131
2013-06-14,6.3,-0.32577218621029636,0.5660806927216464
2013-06-15,6.233333333333333,-0.3578526378577369,0.5660806927216464
2013-06-16,5.766666666666667,-0.3430906124957676,0.5422711689121226
2013-06-17,5.633333333333334,-0.3695963625161126,0.555604502245456
2013-06-18,5.633333333333334,-0.3695963625161126,0.555604502245456
2013-06-19,5.566666666666666,-0.40291793783985325,0.555604502245456
2013-06-20,5.5,-0.37027409017565593,0.5222711689121227
2013-06-21,5.466666666666667,-0.3370363467979704,0.4889378355787893
2013-06-22,5.4,-0.35780360258767424,0.49727116891212264
2013-06-23,5.266666666666667,-0.30487722195336636,0.4706045022454559
2013-06-24,5.1,-0.27243475752223945,0.4372711689121226
2013-06-25,3.566666666666667,-0.25982410188793986,0.4140827631150212
2013-06-26,2.8,-0.24488602666434273,0.40588383838383835
2013-06-27,2.8,-0.24488602666434273,0.40588383838383835
2013-06-28,2.7,-0.2547240262731243,0.3947727272727272
2013-06-29,2.7,-0.2547240262731243,0.3947727272727272
2013-06-30,2.7,-0.2547240262731243,0.3947727272727272
2013-07-01,2.3666666666666667,-0.2621749979126419,0.39780303030303027
2013-07-02,2.1,-0.2774588333435819,0.38946969696969697
2013-07-03,2.0,-0.2450190067491232,0.35613636363636364
2013-07-04,1.8666666666666667,-0.24928670966199468,0.35916666666666663
2013-07-05,1.7333333333333334,-0.24803951776926478,0.35805555555555557
2013-07-06,1.5,-0.21615797562022057,0.32472222222222225
2013-07-07,1.5333333333333334,-0.21612695338943647,0.32472222222222225
2013-07-08,1.6,-0.2173613973718787,0.3413888888888889
2013-07-09,1.6666666666666667,-0.2502508698167309,0.37472222222222223
2013-07-10,1.6,-0.21723499876875726,0.3413888888888889
2013-07-11,1.6,-0.18928776366133537,0.32472222222222225
2013-07-12,1.4666666666666666,-0.1511665243170564,0.3047222222222222
2013-07-13,1.4,-0.15041285040596175,0.28805555555555556
2013-07-14,1.2666666666666666,-0.17509782833475915,0.30138888888888893
2013-07-15,1.2666666666666666,-0.17509782833475915,0.30138888888888893
2013-07-16,1.3,-0.207673658158571,0.33472222222222225
2013-07-17,1.2666666666666666,-0.1744280191522742,0.30138888888888893
2013-07-18,1.2666666666666666,-0.1744280191522742,0.30138888888888893
2013-07-19,1.3,-0.20774076106765912,0.33472222222222225
2013-07-20,1.3,-0.20774076106765912,0.33472222222222225
2013-07-21,1.3,-0.20774076106765912,0.33472222222222225
2013-07-22,1.1666666666666667,-0.18891937308131704,0.3097222222222223
2013-07-23,1.1666666666666667,-0.25514514419058015,0.3430555555555556
2013-07-24,1.1666666666666667,-0.25514514419058015,0.3430555555555556
2013-07-25,1.2,-0.22333755068599231,0.3430555555555556
2013-07-26,0.9333333333333333,-0.21508412607132443,0.32222222222222224
2013-07-27,1.1,-0.2245618117612506,0.34222222222222226
2013-07-28,1.1,-0.2245618117612506,0.34222222222222226
2013-07-29,1.1,-0.2245618117612506,0.34222222222222226
2013-07-30,1.1,-0.2245618117612506,0.34222222222222226
2013-07-31,1.2333333333333334,-0.18521703250824462,0.32222222222222224
2013-08-01,1.3666666666666667,-0.2045724453292196,0.34722222222222227
2013-08-02,1.3666666666666667,-0.2045724453292196,0.34722222222222227
2013-08-03,1.1333333333333333,-0.1721249670121405,0.31388888888888894
2013-08-04,1.0,-0.161129773358504,0.30833333333333335
2013-08-05,1.0333333333333334,-0.19372195273637774,0.3416666666666667
2013-08-06,1.0,-0.1287823584675789,0.30833333333333335
2013-08-07,1.0,-0.12337356179952623,0.30833333333333335
2013-08-08,0.9666666666666667,-0.12380191355943682,0.30833333333333335
2013-08-09,0.9666666666666667,-0.12380191355943682,0.30833333333333335
2013-08-10,0.9333333333333333,-0.09232584307591123,0.2916666666666667
2013-08-11,0.9,-0.12227940032879513,0.2916666666666667
2013-08-12,0.9,-0.12227940032879513,0.2916666666666667
2013-08-13,0.9,-0.12221202323834103,0.2916666666666667
2013-08-14,1.0,-0.11163234581549965,0.3027777777777778
2013-08-15,1.2666666666666666,-0.10395372314585581,0.29907407407407405
2013-08-16,1.2666666666666666,-0.1039537231458558,0.29907407407407405
2013-08-17,1.3,-0.13721713228358162,0.3324074074074074
2013-08-18,1.2666666666666666,-0.1039043903681967,0.29907407407407405
2013-08-19,1.3666666666666667,-0.13627652529213163,0.3324074074074074
2013-08-20,1.6666666666666667,-0.1542016146690757,0.35833333333333334
2013-08-21,1.7,-0.12926423729569822,0.35833333333333334
2013-08-22,1.8,-0.11386660567036383,0.35
2013-08-23,1.8666666666666667,-0.1464319470635167,0.38333333333333336
2013-08-24,1.9333333333333333,-0.2110028753457246,0.4166666666666667
2013-08-25,1.9333333333333333,-0.2110028753457246,0.4166666666666667
2013-08-26,1.8,-0.16910965062953806,0.39666666666666667
2013-08-27,1.8,-0.16910965062953806,0.39666666666666667
2013-08-28,1.8,-0.16910965062953806,0.39666666666666667
2013-08-29,1.8,-0.16910965062953806,0.39666666666666667
2013-08-30,1.8,-0.19551096218603628,0.41000000000000003
2013-08-31,1.7,-0.20876109011747218,0.41833333333333333
2013-09-01,1.8333333333333333,-0.22732258198437866,0.44333333333333336
2013-09-02,1.8666666666666667,-0.26058920381245787,0.4766666666666667
2013-09-03,1.8666666666666667,-0.2880714283166108,0.49333333333333335
2013-09-04,1.8666666666666667,-0.28871034838535165,0.49333333333333335
2013-09-05,1.8333333333333333,-0.3204636341112631,0.49333333333333335
2013-09-06,1.7666666666666666,-0.32463798679687356,0.4766666666666667
2013-09-07,1.7333333333333334,-0.2913201625921108,0.44333333333333336
2013-09-08,1.7333333333333334,-0.2913201625921108,0.44333333333333336
2013-09-09,1.7,-0.32322933035868184,0.44333333333333336
2013-09-10,1.7,-0.32322933035868184,0.44333333333333336
2013-09-11,1.7,-0.32322933035868184,0.44333333333333336
2013-09-12,1.6666666666666667,-0.2902667995073177,0.41000000000000003
2013-09-13,1.5666666666666667,-0.3008464769301591,0.3988888888888889
2013-09-14,1.2666666666666666,-0.27594926977599105,0.3692592592592593
2013-09-15,1.2666666666666666,-0.27594926977599105,0.3692592592592593
2013-09-16,1.2666666666666666,-0.209381572648331,0.33592592592592596
2013-09-17,1.2666666666666666,-0.209381572648331,0.33592592592592596
2013-09-18,1.1666666666666667,-0.17700943772439606,0.30259259259259264
2013-09-19,0.8666666666666667,-0.15908434834745194,0.27666666666666667
2013-09-20,0.8333333333333334,-0.18402172572082945,0.27666666666666667
2013-09-21,0.7,-0.16610435244109895,0.25166666666666665
2013-09-22,0.7666666666666667,-0.1169298494524426,0.22666666666666666
2013-09-23,0.6666666666666666,-0.0841665146748225,0.19333333333333333
2013-09-24,0.6666666666666666,-0.0841665146748225,0.19333333333333333
2013-09-25,0.6333333333333333,-0.11658205370108288,0.19333333333333333
2013-09-26,0.7,-0.08594074229399365,0.19333333333333333
2013-09-27,0.7,-0.08594074229399365,0.19333333333333333
2013-09-28,0.7333333333333333,-0.053207625746727,0.19333333333333333
2013-09-29,0.5666666666666667,-0.03318636318047841,0.16666666666666666
2013-09-30,0.5333333333333333,-0.0005808224280675253,0.13333333333333333
2013-10-01,0.43333333333333335,0.04291804681221644,0.10833333333333334
2013-10-02,0.43333333333333335,0.04357287138700485,0.10833333333333334
2013-10-03,0.5666666666666667,0.05905208239952723,0.09722222222222224
2013-10-04,0.5333333333333333,0.09228318184614182,0.0638888888888889
2013-10-05,0.8333333333333334,0.08182585487763087,0.08611111111111111
2013-10-06,1.1333333333333333,0.055967398539737416,0.11574074074074074
2013-10-07,1.1333333333333333,0.055967398539737416,0.11574074074074074
2013-10-08,1.1333333333333333,0.055967398539737416,0.11574074074074074
2013-10-09,1.1333333333333333,0.055967398539737416,0.11574074074074074
2013-10-10,1.1333333333333333,0.055967398539737416,0.11574074074074074
2013-10-11,1.1333333333333333,0.055967398539737416,0.11574074074074074
